Timestamp,Glucose Value
2025-08-03 19:59:00,114
2025-08-03 20:13:00,117
2025-08-03 20:28:00,126
2025-08-03 20:37:00,131
2025-08-03 20:43:00,130
2025-08-03 20:53:00,120
2025-08-03 20:58:00,120
2025-08-03 21:13:00,144
2025-08-03 21:28:00,153
2025-08-03 21:43:00,132
2025-08-03 21:58:00,127
2025-08-03 22:13:00,118
2025-08-03 22:18:00,123
2025-08-03 22:28:00,124
2025-08-03 22:43:00,111
2025-08-03 22:58:00,98
2025-08-03 23:03:00,98
2025-08-03 23:13:00,93
2025-08-03 23:28:00,90
2025-08-03 23:43:00,89
2025-08-03 23:58:00,109
2025-08-04 00:15:00,140
2025-08-04 00:21:00,141
2025-08-04 00:22:00,141
2025-08-04 00:30:00,137
2025-08-04 00:30:00,139
2025-08-04 00:45:00,135
2025-08-04 01:00:00,123
2025-08-04 01:15:00,122
2025-08-04 01:30:00,129
2025-08-04 01:45:00,137
2025-08-04 02:00:00,134
2025-08-04 02:15:00,128
2025-08-04 02:21:00,125
2025-08-04 02:24:00,121
2025-08-04 02:31:00,120
2025-08-04 02:46:00,117
2025-08-04 03:01:00,108
2025-08-04 03:02:00,109
2025-08-04 03:16:00,107
2025-08-04 03:31:00,109
2025-08-04 03:46:00,111
2025-08-04 04:01:00,107
2025-08-04 04:16:00,100
2025-08-04 04:32:00,101
2025-08-04 04:47:00,99
2025-08-04 05:02:00,99
2025-08-04 05:17:00,102
2025-08-04 05:32:00,99
2025-08-04 05:48:00,107
2025-08-04 06:03:00,102
2025-08-04 06:18:00,105
2025-08-04 06:33:00,103
2025-08-04 06:48:00,103
2025-08-04 07:03:00,104
2025-08-04 07:18:00,97
2025-08-04 07:33:00,96
2025-08-04 07:48:00,94
2025-08-04 08:03:00,92
2025-08-04 08:14:00,89
2025-08-04 08:18:00,89
2025-08-04 08:33:00,94
2025-08-04 08:48:00,95
2025-08-04 09:04:00,94
2025-08-04 09:19:00,91
2025-08-04 09:34:00,90
2025-08-04 09:49:00,94
2025-08-04 10:04:00,97
2025-08-04 10:19:00,96
2025-08-04 10:22:00,95
2025-08-04 10:34:00,94
2025-08-04 10:36:00,94
2025-08-04 10:49:00,95
2025-08-04 11:04:00,95
2025-08-04 11:19:00,97
2025-08-04 11:34:00,97
2025-08-04 11:39:00,96
2025-08-04 11:50:00,100
2025-08-04 12:05:00,102
2025-08-04 12:19:00,100
2025-08-04 12:20:00,99
2025-08-04 12:35:00,115
2025-08-04 12:50:00,144
2025-08-04 13:05:00,161
2025-08-04 13:06:00,160
2025-08-04 13:08:00,163
2025-08-04 13:21:00,160
2025-08-04 13:21:00,145
2025-08-04 13:33:00,144
2025-08-04 13:33:00,144
2025-08-04 13:36:00,145
2025-08-04 13:36:00,129
2025-08-04 13:44:00,132
2025-08-04 13:51:00,129
2025-08-04 13:51:00,133
2025-08-04 14:06:00,133
2025-08-04 14:06:00,132
2025-08-04 14:21:00,132
2025-08-04 14:21:00,125
2025-08-04 14:36:00,125
2025-08-04 14:36:00,130
2025-08-04 14:38:00,128
2025-08-04 14:51:00,130
2025-08-04 14:51:00,118
2025-08-04 15:06:00,118
2025-08-04 15:06:00,106
2025-08-04 15:14:00,109
2025-08-04 15:21:00,100
2025-08-04 15:21:00,106
2025-08-04 15:36:00,99
2025-08-04 15:36:00,100
2025-08-04 15:51:00,106
2025-08-04 15:51:00,99
2025-08-04 16:06:00,103
2025-08-04 16:07:00,106
2025-08-04 16:21:00,106
2025-08-04 16:22:00,103
2025-08-04 16:36:00,103
2025-08-04 16:37:00,106
2025-08-04 16:51:00,96
2025-08-04 16:52:00,103
2025-08-04 17:05:00,95
2025-08-04 17:06:00,91
2025-08-04 17:07:00,96
2025-08-04 17:16:00,91
2025-08-04 17:21:00,90
2025-08-04 17:23:00,91
2025-08-04 17:36:00,90
2025-08-04 17:38:00,90
2025-08-04 17:51:00,95
2025-08-04 17:53:00,90
2025-08-04 18:06:00,95
2025-08-04 18:08:00,95
2025-08-04 18:21:00,93
2025-08-04 18:23:00,95
2025-08-04 18:36:00,94
2025-08-04 18:38:00,93
2025-08-04 18:51:00,95
2025-08-04 18:53:00,94
2025-08-04 19:06:00,94
2025-08-04 19:08:00,95
2025-08-04 19:21:00,92
2025-08-04 19:23:00,94
2025-08-04 19:36:00,92
2025-08-04 19:38:00,92
2025-08-04 19:47:00,94
2025-08-04 19:51:00,91
2025-08-04 19:53:00,92
2025-08-04 20:06:00,91
2025-08-04 20:08:00,91
2025-08-04 20:21:00,97
2025-08-04 20:23:00,91
2025-08-04 20:36:00,112
2025-08-04 20:38:00,97
2025-08-04 20:51:00,113
2025-08-04 20:51:00,117
2025-08-04 20:52:00,113
2025-08-04 20:53:00,112
2025-08-04 21:07:00,117
2025-08-04 21:08:00,117
2025-08-04 21:16:00,120
2025-08-04 21:23:00,120
2025-08-04 21:24:00,118
2025-08-04 21:38:00,112
2025-08-04 21:53:00,104
2025-08-04 22:08:00,97
2025-08-04 22:23:00,91
2025-08-04 22:38:00,89
2025-08-04 22:53:00,88
2025-08-04 22:58:00,88
2025-08-04 23:08:00,89
2025-08-04 23:23:00,90
2025-08-04 23:29:00,90
2025-08-04 23:38:00,95
2025-08-04 23:48:00,114
2025-08-04 23:53:00,118
2025-08-05 00:05:00,138
2025-08-05 00:08:00,141
2025-08-05 00:23:00,154
2025-08-05 00:34:00,157
2025-08-05 00:38:00,161
2025-08-05 00:55:00,173
2025-08-05 01:03:00,173
2025-08-05 01:10:00,171
2025-08-05 01:20:00,170
2025-08-05 01:25:00,170
2025-08-05 01:40:00,163
2025-08-05 01:56:00,151
2025-08-05 02:11:00,144
2025-08-05 02:14:00,144
2025-08-05 02:15:00,145
2025-08-05 02:26:00,135
2025-08-05 02:41:00,124
2025-08-05 02:56:00,126
2025-08-05 03:11:00,122
2025-08-05 03:26:00,105
2025-08-05 03:42:00,106
2025-08-05 03:57:00,118
2025-08-05 04:12:00,120
2025-08-05 04:27:00,106
2025-08-05 04:42:00,95
2025-08-05 04:57:00,92
2025-08-05 05:12:00,90
2025-08-05 05:27:00,91
2025-08-05 05:43:00,90
2025-08-05 05:58:00,86
2025-08-05 06:12:00,82
2025-08-05 06:27:00,83
2025-08-05 06:42:00,84
2025-08-05 06:57:00,82
2025-08-05 07:12:00,79
2025-08-05 07:28:00,79
2025-08-05 07:43:00,78
2025-08-05 07:58:00,78
2025-08-05 08:13:00,77
2025-08-05 08:29:00,76
2025-08-05 08:44:00,76
2025-08-05 08:46:00,77
2025-08-05 08:59:00,78
2025-08-05 09:14:00,83
2025-08-05 09:29:00,87
2025-08-05 09:44:00,88
2025-08-05 09:52:00,90
2025-08-05 09:59:00,91
2025-08-05 10:08:00,95
2025-08-05 10:14:00,96
2025-08-05 10:29:00,103
2025-08-05 10:33:00,110
2025-08-05 10:44:00,119
2025-08-05 10:59:00,133
2025-08-05 11:14:00,134
2025-08-05 11:29:00,125
2025-08-05 11:30:00,127
2025-08-05 11:45:00,122
2025-08-05 12:00:00,124
2025-08-05 12:15:00,131
2025-08-05 12:30:00,122
2025-08-05 12:45:00,108
2025-08-05 12:55:00,104
2025-08-05 13:00:00,104
2025-08-05 13:15:00,109
2025-08-05 13:30:00,106
2025-08-05 13:30:00,106
2025-08-05 13:45:00,109
2025-08-05 14:00:00,126
2025-08-05 14:07:00,128
2025-08-05 14:15:00,130
2025-08-05 14:30:00,132
2025-08-05 14:45:00,114
2025-08-05 15:00:00,119
2025-08-05 15:15:00,122
2025-08-05 15:23:00,114
2025-08-05 15:31:00,111
2025-08-05 15:46:00,112
2025-08-05 16:01:00,111
2025-08-05 16:16:00,113
2025-08-05 16:16:00,113
2025-08-05 16:17:00,114
2025-08-05 16:31:00,115
2025-08-05 16:46:00,114
2025-08-05 17:02:00,122
2025-08-05 17:17:00,126
2025-08-05 17:32:00,119
2025-08-05 17:42:00,111
2025-08-05 17:47:00,111
2025-08-05 17:53:00,111
2025-08-05 18:02:00,110
2025-08-05 18:14:00,103
2025-08-05 18:17:00,103
2025-08-05 18:32:00,100
2025-08-05 18:47:00,98
2025-08-05 19:02:00,98
2025-08-05 19:17:00,114
2025-08-05 19:28:00,137
2025-08-05 19:32:00,138
2025-08-05 19:47:00,141
2025-08-05 20:02:00,127
2025-08-05 20:17:00,121
2025-08-05 20:17:00,122
2025-08-05 20:32:00,115
2025-08-05 20:47:00,106
2025-08-05 21:02:00,104
2025-08-05 21:17:00,105
2025-08-05 21:32:00,104
2025-08-05 21:47:00,103
2025-08-05 21:52:00,103
2025-08-05 22:02:00,108
2025-08-05 22:17:00,121
2025-08-05 22:32:00,109
2025-08-05 22:47:00,102
2025-08-05 23:02:00,101
2025-08-05 23:17:00,96
2025-08-05 23:27:00,112
2025-08-05 23:27:00,112
2025-08-05 23:32:00,120
2025-08-05 23:47:00,144
2025-08-06 00:02:00,145
2025-08-06 00:17:00,145
2025-08-06 00:28:00,146
2025-08-06 00:32:00,147
2025-08-06 00:36:00,144
2025-08-06 00:47:00,144
2025-08-06 00:51:00,131
2025-08-06 00:52:00,144
2025-08-06 00:54:00,141
2025-08-06 01:06:00,124
2025-08-06 01:21:00,132
2025-08-06 01:36:00,131
2025-08-06 01:50:00,131
2025-08-06 01:51:00,118
2025-08-06 02:05:00,118
2025-08-06 02:06:00,113
2025-08-06 02:20:00,113
2025-08-06 02:21:00,112
2025-08-06 02:35:00,112
2025-08-06 02:36:00,115
2025-08-06 02:51:00,121
2025-08-06 02:51:00,115
2025-08-06 03:06:00,113
2025-08-06 03:06:00,121
2025-08-06 03:21:00,103
2025-08-06 03:21:00,113
2025-08-06 03:36:00,97
2025-08-06 03:36:00,103
2025-08-06 03:51:00,96
2025-08-06 03:51:00,97
2025-08-06 04:06:00,92
2025-08-06 04:07:00,96
2025-08-06 04:21:00,94
2025-08-06 04:22:00,92
2025-08-06 04:36:00,94
2025-08-06 04:37:00,94
2025-08-06 04:51:00,92
2025-08-06 04:52:00,94
2025-08-06 05:06:00,90
2025-08-06 05:07:00,92
2025-08-06 05:21:00,90
2025-08-06 05:22:00,90
2025-08-06 05:36:00,92
2025-08-06 05:37:00,90
2025-08-06 05:51:00,92
2025-08-06 05:52:00,92
2025-08-06 06:07:00,92
2025-08-06 06:21:00,93
2025-08-06 06:22:00,92
2025-08-06 06:36:00,95
2025-08-06 06:37:00,93
2025-08-06 06:51:00,93
2025-08-06 06:52:00,95
2025-08-06 07:06:00,93
2025-08-06 07:07:00,93
2025-08-06 07:21:00,91
2025-08-06 07:22:00,93
2025-08-06 07:36:00,90
2025-08-06 07:37:00,91
2025-08-06 07:51:00,92
2025-08-06 07:54:00,90
2025-08-06 08:06:00,88
2025-08-06 08:09:00,92
2025-08-06 08:21:00,89
2025-08-06 08:24:00,88
2025-08-06 08:37:00,91
2025-08-06 08:39:00,89
2025-08-06 08:54:00,89
2025-08-06 09:09:00,88
2025-08-06 09:24:00,93
2025-08-06 09:39:00,96
2025-08-06 09:51:00,97
2025-08-06 09:54:00,97
2025-08-06 10:09:00,96
2025-08-06 10:24:00,96
2025-08-06 10:39:00,101
2025-08-06 10:40:00,102
2025-08-06 10:54:00,104
2025-08-06 11:09:00,111
2025-08-06 11:18:00,134
2025-08-06 11:24:00,140
2025-08-06 11:39:00,145
2025-08-06 11:55:00,140
2025-08-06 11:55:00,141
2025-08-06 12:10:00,144
2025-08-06 12:10:00,137
2025-08-06 12:25:00,137
2025-08-06 12:25:00,139
2025-08-06 12:40:00,139
2025-08-06 12:40:00,130
2025-08-06 12:56:00,130
2025-08-06 12:56:00,109
2025-08-06 12:56:00,119
2025-08-06 13:11:00,109
2025-08-06 13:11:00,112
2025-08-06 13:26:00,112
2025-08-06 13:26:00,112
2025-08-06 13:41:00,112
2025-08-06 13:41:00,103
2025-08-06 13:56:00,103
2025-08-06 13:56:00,95
2025-08-06 14:11:00,95
2025-08-06 14:11:00,92
2025-08-06 14:26:00,92
2025-08-06 14:26:00,92
2025-08-06 14:35:00,93
2025-08-06 14:41:00,92
2025-08-06 14:41:00,92
2025-08-06 14:49:00,91
2025-08-06 14:52:00,92
2025-08-06 14:56:00,89
2025-08-06 14:56:00,92
2025-08-06 15:11:00,91
2025-08-06 15:11:00,89
2025-08-06 15:26:00,94
2025-08-06 15:27:00,91
2025-08-06 15:41:00,103
2025-08-06 15:42:00,94
2025-08-06 15:52:00,101
2025-08-06 15:56:00,142
2025-08-06 15:57:00,103
2025-08-06 16:10:00,146
2025-08-06 16:11:00,142
2025-08-06 16:11:00,148
2025-08-06 16:11:00,174
2025-08-06 16:27:00,176
2025-08-06 16:27:00,174
2025-08-06 16:42:00,157
2025-08-06 16:42:00,176
2025-08-06 16:57:00,141
2025-08-06 16:57:00,154
2025-08-06 16:57:00,157
2025-08-06 17:12:00,142
2025-08-06 17:12:00,141
2025-08-06 17:27:00,142
2025-08-06 17:27:00,144
2025-08-06 17:41:00,145
2025-08-06 17:42:00,144
2025-08-06 17:42:00,133
2025-08-06 17:57:00,133
2025-08-06 17:57:00,138
2025-08-06 18:12:00,126
2025-08-06 18:13:00,138
2025-08-06 18:27:00,124
2025-08-06 18:28:00,126
2025-08-06 18:42:00,120
2025-08-06 18:43:00,124
2025-08-06 18:57:00,136
2025-08-06 18:58:00,120
2025-08-06 19:12:00,125
2025-08-06 19:13:00,136
2025-08-06 19:27:00,106
2025-08-06 19:28:00,125
2025-08-06 19:42:00,99
2025-08-06 19:43:00,106
2025-08-06 19:44:00,102
2025-08-06 19:57:00,102
2025-08-06 19:58:00,99
2025-08-06 19:59:00,99
2025-08-06 20:00:00,99
2025-08-06 20:11:00,104
2025-08-06 20:12:00,113
2025-08-06 20:13:00,102
2025-08-06 20:27:00,115
2025-08-06 20:28:00,113
2025-08-06 20:33:00,112
2025-08-06 20:42:00,119
2025-08-06 20:43:00,118
2025-08-06 20:43:00,115
2025-08-06 20:57:00,117
2025-08-06 20:57:00,118
2025-08-06 20:57:00,117
2025-08-06 20:58:00,119
2025-08-06 21:12:00,115
2025-08-06 21:13:00,118
2025-08-06 21:23:00,116
2025-08-06 21:27:00,112
2025-08-06 21:28:00,115
2025-08-06 21:42:00,104
2025-08-06 21:43:00,112
2025-08-06 21:57:00,99
2025-08-06 21:58:00,104
2025-08-06 22:12:00,98
2025-08-06 22:13:00,99
2025-08-06 22:27:00,101
2025-08-06 22:28:00,98
2025-08-06 22:42:00,99
2025-08-06 22:43:00,101
2025-08-06 22:57:00,115
2025-08-06 22:58:00,99
2025-08-06 23:07:00,106
2025-08-06 23:12:00,141
2025-08-06 23:13:00,115
2025-08-06 23:27:00,140
2025-08-06 23:27:00,142
2025-08-06 23:28:00,141
2025-08-06 23:42:00,132
2025-08-06 23:43:00,140
2025-08-06 23:57:00,123
2025-08-06 23:58:00,132
2025-08-07 00:05:00,130
2025-08-07 00:10:00,124
2025-08-07 00:12:00,124
2025-08-07 00:13:00,123
2025-08-07 00:17:00,122
2025-08-07 00:28:00,123
2025-08-07 00:28:00,124
2025-08-07 00:33:00,119
2025-08-07 00:45:00,115
2025-08-07 00:52:00,115
2025-08-07 01:00:00,115
2025-08-07 01:02:00,118
2025-08-07 01:15:00,112
2025-08-07 01:31:00,111
2025-08-07 01:46:00,116
2025-08-07 02:01:00,113
2025-08-07 02:02:00,106
2025-08-07 02:04:00,102
2025-08-07 02:16:00,98
2025-08-07 02:31:00,94
2025-08-07 02:46:00,95
2025-08-07 03:01:00,99
2025-08-07 03:16:00,102
2025-08-07 03:31:00,101
2025-08-07 03:46:00,95
2025-08-07 04:01:00,90
2025-08-07 04:16:00,85
2025-08-07 04:31:00,91
2025-08-07 04:46:00,97
2025-08-07 05:01:00,102
2025-08-07 05:16:00,101
2025-08-07 05:31:00,98
2025-08-07 05:47:00,95
2025-08-07 06:02:00,96
2025-08-07 06:17:00,103
2025-08-07 06:32:00,101
2025-08-07 06:47:00,97
2025-08-07 07:02:00,91
2025-08-07 07:17:00,89
2025-08-07 07:32:00,90
2025-08-07 07:47:00,92
2025-08-07 08:03:00,100
2025-08-07 08:18:00,98
2025-08-07 08:33:00,96
2025-08-07 08:35:00,97
2025-08-07 08:35:00,97
2025-08-07 08:48:00,98
2025-08-07 09:03:00,97
2025-08-07 09:18:00,97
2025-08-07 09:21:00,98
2025-08-07 09:33:00,95
2025-08-07 09:48:00,101
2025-08-07 10:00:00,103
2025-08-07 10:03:00,103
2025-08-07 10:18:00,109
2025-08-07 10:28:00,118
2025-08-07 10:33:00,123
2025-08-07 10:48:00,147
2025-08-07 11:03:00,151
2025-08-07 11:18:00,158
2025-08-07 11:33:00,149
2025-08-07 11:35:00,129
2025-08-07 11:49:00,129
2025-08-07 11:50:00,125
2025-08-07 12:04:00,125
2025-08-07 12:05:00,125
2025-08-07 12:19:00,125
2025-08-07 12:20:00,109
2025-08-07 12:27:00,111
2025-08-07 12:34:00,109
2025-08-07 12:35:00,113
2025-08-07 12:50:00,111
2025-08-07 12:50:00,113
2025-08-07 13:05:00,99
2025-08-07 13:05:00,111
2025-08-07 13:20:00,98
2025-08-07 13:20:00,99
2025-08-07 13:35:00,109
2025-08-07 13:35:00,98
2025-08-07 13:47:00,109
2025-08-07 13:50:00,119
2025-08-07 13:50:00,109
2025-08-07 14:05:00,108
2025-08-07 14:05:00,119
2025-08-07 14:20:00,101
2025-08-07 14:20:00,108
2025-08-07 14:35:00,110
2025-08-07 14:35:00,101
2025-08-07 14:50:00,122
2025-08-07 14:50:00,110
2025-08-07 15:05:00,120
2025-08-07 15:05:00,122
2025-08-07 15:20:00,107
2025-08-07 15:21:00,120
2025-08-07 15:35:00,105
2025-08-07 15:36:00,107
2025-08-07 15:50:00,119
2025-08-07 15:51:00,105
2025-08-07 15:56:00,111
2025-08-07 16:05:00,121
2025-08-07 16:06:00,119
2025-08-07 16:20:00,111
2025-08-07 16:21:00,121
2025-08-07 16:35:00,107
2025-08-07 16:36:00,111
2025-08-07 16:40:00,108
2025-08-07 16:50:00,110
2025-08-07 16:51:00,107
2025-08-07 17:05:00,108
2025-08-07 17:06:00,110
2025-08-07 17:20:00,110
2025-08-07 17:22:00,108
2025-08-07 17:35:00,98
2025-08-07 17:37:00,110
2025-08-07 17:50:00,92
2025-08-07 17:52:00,98
2025-08-07 18:05:00,91
2025-08-07 18:07:00,92
2025-08-07 18:20:00,89
2025-08-07 18:22:00,91
2025-08-07 18:35:00,89
2025-08-07 18:37:00,89
2025-08-07 18:50:00,89
2025-08-07 18:52:00,89
2025-08-07 19:05:00,91
2025-08-07 19:07:00,89
2025-08-07 19:20:00,89
2025-08-07 19:22:00,91
2025-08-07 19:36:00,90
2025-08-07 19:36:00,90
2025-08-07 19:37:00,89
2025-08-07 19:52:00,86
2025-08-07 20:07:00,89
2025-08-07 20:22:00,117
2025-08-07 20:37:00,130
2025-08-07 20:40:00,131
2025-08-07 20:52:00,133
2025-08-07 21:07:00,136
2025-08-07 21:22:00,138
2025-08-07 21:37:00,126
2025-08-07 21:52:00,138
2025-08-07 22:07:00,147
2025-08-07 22:22:00,151
2025-08-07 22:37:00,160
2025-08-07 22:52:00,151
2025-08-07 23:07:00,145
2025-08-07 23:21:00,131
2025-08-07 23:22:00,132
2025-08-07 23:37:00,120
2025-08-07 23:51:00,121
2025-08-07 23:52:00,121
2025-08-08 00:05:00,129
2025-08-08 00:07:00,130
2025-08-08 00:22:00,138
2025-08-08 00:37:00,125
2025-08-08 00:52:00,127
2025-08-08 01:07:00,128
2025-08-08 01:14:00,123
2025-08-08 02:56:00,128
2025-08-08 03:11:00,107
2025-08-08 03:26:00,101
2025-08-08 03:41:00,99
2025-08-08 03:56:00,108
2025-08-08 04:11:00,104
2025-08-08 04:26:00,103
2025-08-08 04:42:00,103
2025-08-08 04:57:00,102
2025-08-08 05:12:00,102
2025-08-08 05:27:00,107
2025-08-08 05:42:00,106
2025-08-08 05:57:00,102
2025-08-08 06:12:00,103
2025-08-08 06:27:00,105
2025-08-08 06:43:00,100
2025-08-08 06:58:00,99
2025-08-08 07:13:00,93
2025-08-08 07:28:00,92
2025-08-08 07:43:00,90
2025-08-08 07:59:00,91
2025-08-08 08:14:00,85
2025-08-08 08:29:00,83
2025-08-08 08:44:00,82
2025-08-08 08:59:00,91
2025-08-08 09:14:00,90
2025-08-08 09:29:00,94
2025-08-08 09:44:00,95
2025-08-08 09:59:00,94
2025-08-08 10:14:00,97
2025-08-08 10:29:00,98
2025-08-08 10:44:00,97
2025-08-08 10:54:00,98
2025-08-08 10:59:00,99
2025-08-08 11:06:00,99
2025-08-08 11:14:00,99
2025-08-08 11:29:00,100
2025-08-08 11:44:00,106
2025-08-08 11:59:00,106
2025-08-08 12:04:00,107
2025-08-08 12:04:00,107
2025-08-08 12:14:00,112
2025-08-08 12:30:00,145
2025-08-08 12:34:00,144
2025-08-08 12:45:00,144
2025-08-08 13:00:00,149
2025-08-08 13:15:00,149
2025-08-08 13:30:00,143
2025-08-08 13:45:00,149
2025-08-08 14:00:00,139
2025-08-08 14:01:00,136
2025-08-08 14:15:00,136
2025-08-08 14:16:00,124
2025-08-08 14:31:00,124
2025-08-08 14:31:00,116
2025-08-08 14:32:00,120
2025-08-08 14:46:00,116
2025-08-08 14:46:00,117
2025-08-08 15:01:00,117
2025-08-08 15:01:00,112
2025-08-08 15:16:00,112
2025-08-08 15:16:00,101
2025-08-08 15:28:00,101
2025-08-08 15:31:00,101
2025-08-08 15:31:00,94
2025-08-08 15:46:00,94
2025-08-08 15:46:00,93
2025-08-08 15:46:00,91
2025-08-08 16:01:00,91
2025-08-08 16:01:00,86
2025-08-08 16:16:00,86
2025-08-08 16:16:00,89
2025-08-08 16:31:00,89
2025-08-08 16:31:00,85
2025-08-08 16:46:00,85
2025-08-08 16:46:00,93
2025-08-08 16:50:00,87
2025-08-08 17:01:00,132
2025-08-08 17:01:00,93
2025-08-08 17:10:00,123
2025-08-08 17:16:00,147
2025-08-08 17:16:00,132
2025-08-08 17:31:00,128
2025-08-08 17:31:00,147
2025-08-08 17:46:00,132
2025-08-08 17:47:00,128
2025-08-08 18:01:00,138
2025-08-08 18:02:00,132
2025-08-08 18:16:00,144
2025-08-08 18:17:00,138
2025-08-08 18:31:00,138
2025-08-08 18:32:00,144
2025-08-08 18:46:00,122
2025-08-08 18:47:00,138
2025-08-08 18:55:00,127
2025-08-08 19:01:00,104
2025-08-08 19:03:00,122
2025-08-08 19:16:00,115
2025-08-08 19:18:00,104
2025-08-08 19:31:00,112
2025-08-08 19:33:00,115
2025-08-08 19:46:00,118
2025-08-08 19:48:00,112
2025-08-08 20:01:00,112
2025-08-08 20:03:00,118
2025-08-08 20:16:00,120
2025-08-08 20:18:00,112
2025-08-08 20:24:00,111
2025-08-08 20:31:00,134
2025-08-08 20:33:00,120
2025-08-08 20:45:00,134
2025-08-08 20:46:00,129
2025-08-08 20:48:00,134
2025-08-08 21:01:00,129
2025-08-08 21:03:00,129
2025-08-08 21:16:00,144
2025-08-08 21:18:00,129
2025-08-08 21:31:00,149
2025-08-08 21:33:00,144
2025-08-08 21:46:00,98
2025-08-08 21:48:00,149
2025-08-08 22:02:00,91
2025-08-08 22:03:00,98
2025-08-08 22:18:00,79
2025-08-08 22:25:00,82
2025-08-08 22:33:00,93
2025-08-08 22:48:00,114
2025-08-08 22:55:00,115
2025-08-08 23:03:00,113
2025-08-08 23:18:00,106
2025-08-08 23:33:00,96
2025-08-08 23:48:00,99
2025-08-09 00:03:00,104
2025-08-09 00:04:00,108
2025-08-09 00:18:00,128
2025-08-09 00:33:00,147
2025-08-09 00:48:00,146
2025-08-09 01:03:00,128
2025-08-09 01:18:00,113
2025-08-09 01:33:00,108
2025-08-09 01:41:00,110
2025-08-09 01:48:00,113
2025-08-09 01:57:00,120
2025-08-09 02:03:00,119
2025-08-09 02:21:00,116
2025-08-09 02:36:00,115
2025-08-09 02:51:00,112
2025-08-09 02:59:00,112
2025-08-09 03:06:00,107
2025-08-09 03:21:00,105
2025-08-09 03:36:00,118
2025-08-09 03:51:00,115
2025-08-09 04:06:00,111
2025-08-09 04:21:00,109
2025-08-09 04:36:00,105
2025-08-09 04:51:00,103
2025-08-09 05:06:00,103
2025-08-09 05:21:00,102
2025-08-09 05:36:00,99
2025-08-09 05:51:00,96
2025-08-09 06:06:00,93
2025-08-09 06:23:00,90
2025-08-09 06:38:00,87
2025-08-09 06:53:00,84
2025-08-09 07:08:00,83
2025-08-09 07:23:00,84
2025-08-09 07:38:00,83
2025-08-09 07:53:00,82
2025-08-09 08:08:00,78
2025-08-09 08:23:00,81
2025-08-09 08:38:00,85
2025-08-09 08:53:00,81
2025-08-09 09:08:00,89
2025-08-09 09:23:00,89
2025-08-09 09:38:00,90
2025-08-09 09:53:00,92
2025-08-09 10:08:00,91
2025-08-09 10:13:00,91
2025-08-09 10:24:00,91
2025-08-09 10:39:00,93
2025-08-09 10:54:00,93
2025-08-09 11:09:00,94
2025-08-09 11:20:00,94
2025-08-09 11:24:00,95
2025-08-09 11:39:00,99
2025-08-09 11:54:00,102
2025-08-09 12:09:00,106
2025-08-09 12:24:00,116
2025-08-09 12:39:00,119
2025-08-09 12:54:00,106
2025-08-09 13:09:00,96
2025-08-09 13:24:00,94
2025-08-09 13:39:00,95
2025-08-09 13:54:00,96
2025-08-09 14:09:00,97
2025-08-09 14:14:00,97
2025-08-09 14:24:00,96
2025-08-09 14:39:00,97
2025-08-09 14:54:00,97
2025-08-09 15:09:00,98
2025-08-09 15:27:00,98
2025-08-09 15:42:00,99
2025-08-09 15:46:00,98
2025-08-09 15:48:00,98
2025-08-09 15:57:00,102
2025-08-09 16:12:00,134
2025-08-09 16:26:00,145
2025-08-09 16:41:00,135
2025-08-09 16:57:00,152
2025-08-09 17:12:00,155
2025-08-09 17:27:00,161
2025-08-09 17:42:00,178
2025-08-09 17:57:00,184
2025-08-09 18:12:00,158
2025-08-09 18:24:00,114
2025-08-09 18:27:00,114
2025-08-09 18:32:00,103
2025-08-09 18:42:00,107
2025-08-09 18:53:00,122
2025-08-09 18:57:00,122
2025-08-09 19:12:00,123
2025-08-09 19:27:00,114
2025-08-09 19:42:00,97
2025-08-09 19:57:00,92
2025-08-09 20:12:00,103
2025-08-09 20:27:00,107
2025-08-09 20:42:00,109
2025-08-09 20:57:00,98
2025-08-09 21:12:00,94
2025-08-09 21:27:00,92
2025-08-09 21:42:00,90
2025-08-09 21:57:00,88
2025-08-09 22:12:00,84
2025-08-09 22:27:00,85
2025-08-09 22:42:00,83
2025-08-09 22:57:00,83
2025-08-09 23:12:00,84
2025-08-09 23:15:00,84
2025-08-09 23:27:00,85
2025-08-09 23:42:00,103
2025-08-09 23:52:00,115
2025-08-09 23:57:00,119
2025-08-10 00:12:00,128
2025-08-10 00:22:00,140
2025-08-10 00:22:00,140
2025-08-10 00:27:00,144
2025-08-10 00:42:00,140
2025-08-10 00:51:00,134
2025-08-10 03:01:00,117
2025-08-10 03:16:00,115
2025-08-10 03:31:00,109
2025-08-10 03:46:00,108
2025-08-10 04:01:00,102
2025-08-10 04:16:00,92
2025-08-10 04:31:00,89
2025-08-10 04:46:00,72
2025-08-10 05:01:00,69
2025-08-10 05:16:00,74
2025-08-10 05:31:00,87
2025-08-10 05:46:00,87
2025-08-10 06:01:00,83
2025-08-10 06:16:00,84
2025-08-10 06:33:00,83
2025-08-10 06:48:00,83
2025-08-10 07:03:00,82
2025-08-10 07:18:00,90
2025-08-10 07:33:00,90
2025-08-10 07:48:00,92
2025-08-10 08:03:00,88
2025-08-10 08:18:00,85
2025-08-10 08:33:00,91
2025-08-10 08:48:00,94
2025-08-10 09:03:00,90
2025-08-10 09:18:00,91
2025-08-10 09:33:00,69
2025-08-10 09:48:00,52
2025-08-10 10:03:00,47
2025-08-10 10:18:00,73
